Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2011,2011,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2012,2012,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2013,2013,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2014,2014,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2016,2016,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2017,2017,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2018,2018,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2019,2019,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2020,2020,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2023,2023,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2001,2001,1000 USD,19,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2002,2002,1000 USD,51,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2003,2003,1000 USD,161,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2004,2004,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2005,2005,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2006,2006,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2007,2007,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2008,2008,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2009,2009,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2010,2010,1000 USD,9,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2011,2011,1000 USD,9,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2012,2012,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2013,2013,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2014,2014,1000 USD,93,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2017,2017,1000 USD,72,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2018,2018,1000 USD,702,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2019,2019,1000 USD,47,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2021,2021,1000 USD,77,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,39120.01,Bran of wheat,2023,2023,1000 USD,426,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1640,Cocoa beans,2018,2018,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1640,Cocoa beans,2020,2020,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2002,2002,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2003,2003,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2004,2004,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2005,2005,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2006,2006,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2007,2007,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2008,2008,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2009,2009,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2010,2010,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2011,2011,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2012,2012,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2013,2013,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2017,2017,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2018,2018,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2021,2021,1000 USD,37,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1610,"Coffee, green",2022,2022,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2002,2002,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2003,2003,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2004,2004,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2005,2005,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2006,2006,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2007,2007,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2008,2008,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2009,2009,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2010,2010,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2011,2011,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2012,2012,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2013,2013,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2014,2014,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2015,2015,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2016,2016,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2017,2017,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2018,2018,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2019,2019,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2020,2020,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2021,2021,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2022,2022,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1232,Cucumbers and gherkins,2023,2023,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2000,2000,1000 USD,419,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2001,2001,1000 USD,388,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2002,2002,1000 USD,277,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2003,2003,1000 USD,545,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2004,2004,1000 USD,496,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2005,2005,1000 USD,519,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2006,2006,1000 USD,412,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2007,2007,1000 USD,734,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2008,2008,1000 USD,989,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2009,2009,1000 USD,617,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2010,2010,1000 USD,519,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2011,2011,1000 USD,540,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2012,2012,1000 USD,579,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2013,2013,1000 USD,538,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2014,2014,1000 USD,836,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2015,2015,1000 USD,530,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2016,2016,1000 USD,630,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2017,2017,1000 USD,542,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2018,2018,1000 USD,632,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2019,2019,1000 USD,847,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2020,2020,1000 USD,1181,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2021,2021,1000 USD,1341,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2022,2022,1000 USD,1199,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1630,Maté leaves,2023,2023,1000 USD,1109,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2002,2002,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2003,2003,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2004,2004,1000 USD,11,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2005,2005,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2006,2006,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2007,2007,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2008,2008,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2009,2009,1000 USD,1,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2010,2010,1000 USD,1,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2011,2011,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2012,2012,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2013,2013,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2014,2014,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2015,2015,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2016,2016,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2018,2018,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2019,2019,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2020,2020,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2021,2021,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2022,2022,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1354,Strawberries,2023,2023,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1970,Unmanufactured tobacco,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1970,Unmanufactured tobacco,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1970,Unmanufactured tobacco,2002,2002,1000 USD,80,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1970,Unmanufactured tobacco,2003,2003,1000 USD,240,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1970,Unmanufactured tobacco,2004,2004,1000 USD,1638,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1970,Unmanufactured tobacco,2005,2005,1000 USD,2702,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1970,Unmanufactured tobacco,2006,2006,1000 USD,3350,A,Official figure,
